,time,open,high,low,close,volume,date
6464,1596182400000.0,11131.11,11226.0,11087.12,11218.86,11312.512442,2020-07-31 08:00:00
6465,1596196800000.0,11218.86,11370.0,11111.0,11346.9,17539.702153,2020-07-31 12:00:00
6466,1596211200000.0,11346.89,11444.0,11211.37,11317.26,16453.740277,2020-07-31 16:00:00
6467,1596225600000.0,11316.77,11425.0,11279.44,11335.46,10393.589963,2020-07-31 20:00:00
6468,1596240000000.0,11335.46,11405.93,11220.0,11366.16,9660.734829,2020-08-01 00:00:00
6469,1596254400000.0,11366.16,11745.0,11335.0,11657.35,21278.775182,2020-08-01 04:00:00
6470,1596268800000.0,11657.34,11730.92,11552.5,11657.0,13447.439462,2020-08-01 08:00:00
6471,1596283200000.0,11657.0,11698.88,11490.0,11632.89,12184.371329,2020-08-01 12:00:00
6472,1596297600000.0,11632.89,11850.0,11561.0,11769.59,17477.948351,2020-08-01 16:00:00
6473,1596312000000.0,11769.09,11861.0,11653.06,11801.17,11038.215973,2020-08-01 20:00:00
6474,1596326400000.0,11801.17,12000.0,11740.0,12000.0,14111.613287,2020-08-02 00:00:00
6475,1596340800000.0,11999.96,12123.46,10518.5,11323.78,38024.178094,2020-08-02 04:00:00
6476,1596355200000.0,11325.95,11342.83,10931.0,11109.86,16405.174192,2020-08-02 08:00:00
6477,1596369600000.0,11105.54,11179.1,10960.0,11083.63,11677.341292,2020-08-02 12:00:00
6478,1596384000000.0,11083.62,11283.41,11064.01,11202.8,10021.364003,2020-08-02 16:00:00
6479,1596398400000.0,11202.8,11219.48,11000.0,11071.35,7313.406736,2020-08-02 20:00:00
6480,1596412800000.0,11071.36,11207.88,10936.0,11136.47,7987.885651,2020-08-03 00:00:00
6481,1596427200000.0,11136.27,11244.99,11126.44,11197.11,6151.997228,2020-08-03 04:00:00
6482,1596441600000.0,11196.93,11243.0,11120.69,11231.14,8822.915101,2020-08-03 08:00:00
6483,1596456000000.0,11231.15,11385.0,11191.31,11382.37,12616.826493,2020-08-03 12:00:00
6484,1596470400000.0,11382.37,11473.0,11324.92,11399.46,11597.140437,2020-08-03 16:00:00
6485,1596484800000.0,11399.46,11416.0,11133.75,11219.81,9755.076565,2020-08-03 20:00:00
6486,1596499200000.0,11219.68,11414.98,11215.66,11261.43,9456.481371,2020-08-04 00:00:00
6487,1596513600000.0,11261.61,11327.13,11185.0,11291.84,7468.950947,2020-08-04 04:00:00
6488,1596528000000.0,11291.85,11319.37,11000.0,11117.51,12775.544671,2020-08-04 08:00:00
6489,1596542400000.0,11117.91,11233.64,11012.23,11210.91,12738.133393,2020-08-04 12:00:00
6490,1596556800000.0,11210.91,11267.0,11130.0,11221.37,9224.572487,2020-08-04 16:00:00
6491,1596571200000.0,11221.38,11269.45,11151.8,11191.97,6965.43084,2020-08-04 20:00:00
6492,1596585600000.0,11191.99,11240.7,11093.0,11240.56,7319.993313,2020-08-05 00:00:00
6493,1596600000000.0,11240.56,11325.71,11227.9,11278.18,9238.244208,2020-08-05 04:00:00
6494,1596614400000.0,11278.18,11450.0,11274.84,11438.06,14166.659716,2020-08-05 08:00:00
6495,1596628800000.0,11438.07,11693.94,11391.59,11661.3,21266.856963,2020-08-05 12:00:00
6496,1596643200000.0,11662.01,11715.0,11611.53,11645.0,10705.884346,2020-08-05 16:00:00
6497,1596657600000.0,11645.0,11780.93,11505.0,11744.91,12272.618306,2020-08-05 20:00:00
6498,1596672000000.0,11744.91,11799.0,11600.36,11646.04,9696.097839,2020-08-06 00:00:00
6499,1596686400000.0,11645.78,11680.0,11562.5,11628.51,8023.548891,2020-08-06 04:00:00
6500,1596700800000.0,11628.51,11754.68,11626.49,11692.49,10203.663798,2020-08-06 08:00:00
6501,1596715200000.0,11692.49,11878.26,11690.32,11837.56,15312.024366,2020-08-06 12:00:00
6502,1596729600000.0,11837.56,11900.0,11777.03,11863.72,10532.410271,2020-08-06 16:00:00
6503,1596744000000.0,11863.84,11886.16,11620.0,11762.46,9761.339855,2020-08-06 20:00:00
6504,1596758400000.0,11762.47,11909.94,11735.0,11825.0,7941.488596,2020-08-07 00:00:00
6505,1596772800000.0,11824.99,11844.08,11725.01,11779.98,7162.248234,2020-08-07 04:00:00
6506,1596787200000.0,11779.87,11847.0,11680.0,11755.31,10047.765274,2020-08-07 08:00:00
6507,1596801600000.0,11755.31,11770.65,11458.0,11641.7,14908.955309,2020-08-07 12:00:00
6508,1596816000000.0,11641.69,11663.0,11322.0,11489.0,18438.976314,2020-08-07 16:00:00
6509,1596830400000.0,11488.9,11640.0,11469.27,11594.23,7256.492295,2020-08-07 20:00:00
6510,1596844800000.0,11594.36,11659.18,11526.68,11544.34,5346.037773,2020-08-08 00:00:00
6511,1596859200000.0,11544.35,11623.23,11512.0,11586.07,5295.976423,2020-08-08 04:00:00
6512,1596873600000.0,11586.08,11801.72,11562.17,11775.52,9066.55659,2020-08-08 08:00:00
6513,1596888000000.0,11775.52,11808.27,11706.39,11738.1,6628.246867,2020-08-08 12:00:00
6514,1596902400000.0,11738.39,11759.16,11585.0,11713.42,8909.627573,2020-08-08 16:00:00
6515,1596916800000.0,11713.38,11783.69,11665.2,11761.41,6611.715814,2020-08-08 20:00:00
6516,1596931200000.0,11761.02,11797.11,11672.0,11730.52,6153.141247,2020-08-09 00:00:00
6517,1596945600000.0,11730.52,11741.29,11633.0,11704.07,6005.867912,2020-08-09 04:00:00
6518,1596960000000.0,11704.07,11718.21,11605.0,11686.08,7106.83255,2020-08-09 08:00:00
6519,1596974400000.0,11686.08,11687.85,11536.02,11567.43,8839.45899,2020-08-09 12:00:00
6520,1596988800000.0,11567.42,11674.56,11521.97,11628.98,7596.414372,2020-08-09 16:00:00
6521,1597003200000.0,11629.01,11695.0,11623.46,11681.68,5791.352271,2020-08-09 20:00:00
6522,1597017600000.0,11681.69,12067.35,11681.68,12009.4,22241.693081,2020-08-10 00:00:00
6523,1597032000000.0,12009.4,12049.5,11922.91,11968.89,11665.82156,2020-08-10 04:00:00
6524,1597046400000.0,11968.89,12006.29,11450.0,11733.03,18185.750499,2020-08-10 08:00:00
6525,1597060800000.0,11733.13,11968.0,11705.51,11920.67,15030.459969,2020-08-10 12:00:00
6526,1597075200000.0,11920.66,11950.0,11811.0,11863.03,9999.463497,2020-08-10 16:00:00
6527,1597089600000.0,11863.0,11892.92,11766.0,11892.92,7829.149281,2020-08-10 20:00:00
6528,1597104000000.0,11892.9,11935.0,11811.48,11833.81,8734.806723,2020-08-11 00:00:00
6529,1597118400000.0,11833.81,11861.67,11705.0,11748.05,11188.886331,2020-08-11 04:00:00
6530,1597132800000.0,11748.05,11768.81,11642.45,11741.48,12708.733057,2020-08-11 08:00:00
6531,1597147200000.0,11741.47,11741.47,11372.0,11480.79,22743.598989,2020-08-11 12:00:00
6532,1597161600000.0,11480.78,11559.97,11285.0,11387.05,17068.503541,2020-08-11 16:00:00
6533,1597176000000.0,11387.05,11423.02,11125.0,11392.08,18303.755993,2020-08-11 20:00:00
6534,1597190400000.0,11392.09,11420.0,11219.16,11380.89,10559.984458,2020-08-12 00:00:00
6535,1597204800000.0,11380.89,11476.41,11150.0,11446.91,12623.025048,2020-08-12 04:00:00
6536,1597219200000.0,11446.91,11536.0,11419.99,11460.44,12160.826259,2020-08-12 08:00:00
6537,1597233600000.0,11460.44,11617.52,11421.55,11581.45,12780.139618,2020-08-12 12:00:00
6538,1597248000000.0,11581.54,11615.0,11470.0,11568.98,10123.818659,2020-08-12 16:00:00
6539,1597262400000.0,11568.98,11595.0,11482.57,11564.33,6661.819602,2020-08-12 20:00:00
6540,1597276800000.0,11564.34,11656.99,11522.47,11567.21,9396.428572,2020-08-13 00:00:00
6541,1597291200000.0,11567.21,11589.0,11490.52,11513.43,8130.691194,2020-08-13 04:00:00
6542,1597305600000.0,11513.43,11622.1,11270.36,11552.11,17279.617567,2020-08-13 08:00:00
6543,1597320000000.0,11552.12,11585.01,11382.56,11499.78,11739.628451,2020-08-13 12:00:00
6544,1597334400000.0,11499.79,11541.8,11442.34,11506.17,7203.115405,2020-08-13 16:00:00
6545,1597348800000.0,11506.18,11792.96,11506.17,11780.0,16383.010313,2020-08-13 20:00:00
6546,1597363200000.0,11779.77,11828.0,11653.0,11723.23,10400.119694,2020-08-14 00:00:00
6547,1597377600000.0,11723.24,11759.0,11634.03,11696.98,9322.138826,2020-08-14 04:00:00
6548,1597392000000.0,11697.36,11774.99,11662.0,11760.81,9904.122597,2020-08-14 08:00:00
6549,1597406400000.0,11760.81,11762.32,11635.02,11740.35,10947.3086,2020-08-14 12:00:00
6550,1597420800000.0,11740.35,11850.0,11706.43,11801.94,12716.968084,2020-08-14 16:00:00
6551,1597435200000.0,11801.94,11825.36,11701.0,11760.54,6528.194896,2020-08-14 20:00:00
6552,1597449600000.0,11760.55,11980.0,11759.69,11888.67,10935.430796,2020-08-15 00:00:00
6553,1597464000000.0,11888.67,11922.0,11811.0,11891.32,8142.245591,2020-08-15 04:00:00
6554,1597478400000.0,11891.32,11934.55,11815.82,11843.02,8814.683351,2020-08-15 08:00:00
6555,1597492800000.0,11843.03,11895.97,11680.0,11851.99,11460.443019,2020-08-15 12:00:00
6556,1597507200000.0,11851.98,11901.42,11810.5,11837.11,6152.342769,2020-08-15 16:00:00
6557,1597521600000.0,11837.1,11977.0,11745.0,11852.4,10732.759524,2020-08-15 20:00:00
6558,1597536000000.0,11852.4,11930.0,11768.78,11928.99,6278.109711,2020-08-16 00:00:00
6559,1597550400000.0,11928.99,11931.72,11853.09,11858.89,5732.757826,2020-08-16 04:00:00
6560,1597564800000.0,11858.89,11885.44,11723.19,11750.65,8635.106229,2020-08-16 08:00:00
6561,1597579200000.0,11750.65,11877.05,11686.0,11859.91,9062.395165,2020-08-16 12:00:00
6562,1597593600000.0,11859.91,11898.88,11801.31,11818.3,5675.924761,2020-08-16 16:00:00
6563,1597608000000.0,11818.11,11916.16,11790.03,11911.0,5983.943214,2020-08-16 20:00:00
6564,1597622400000.0,11910.99,11933.15,11769.78,11844.71,6631.287335,2020-08-17 00:00:00
6565,1597636800000.0,11844.72,11858.91,11785.23,11807.21,6698.912467,2020-08-17 04:00:00
6566,1597651200000.0,11806.94,11920.0,11806.91,11908.65,9259.498087,2020-08-17 08:00:00
6567,1597665600000.0,11908.67,12455.0,11780.0,12421.55,34942.996476,2020-08-17 12:00:00
6568,1597680000000.0,12421.84,12468.0,12262.78,12328.53,16439.546626,2020-08-17 16:00:00
6569,1597694400000.0,12328.53,12406.86,12210.0,12281.13,10761.970549,2020-08-17 20:00:00
6570,1597708800000.0,12281.15,12387.77,12269.73,12299.43,9342.308211,2020-08-18 00:00:00
6571,1597723200000.0,12299.43,12310.0,12192.0,12260.77,10365.888827,2020-08-18 04:00:00
6572,1597737600000.0,12260.91,12296.69,12157.24,12170.43,10645.978337,2020-08-18 08:00:00
6573,1597752000000.0,12165.76,12259.99,11817.93,11934.41,25848.497217,2020-08-18 12:00:00
6574,1597766400000.0,11934.41,12040.0,11850.02,11982.0,10879.246339,2020-08-18 16:00:00
6575,1597780800000.0,11981.99,12087.0,11942.8,11945.01,8841.916596,2020-08-18 20:00:00
6576,1597795200000.0,11945.1,12020.08,11822.0,11837.11,9002.134639,2020-08-19 00:00:00
6577,1597809600000.0,11837.11,11874.24,11612.71,11823.34,19167.493853,2020-08-19 04:00:00
6578,1597824000000.0,11823.34,11865.0,11733.01,11842.48,12031.051372,2020-08-19 08:00:00
6579,1597838400000.0,11842.15,11914.67,11700.0,11726.5,11694.193832,2020-08-19 12:00:00
6580,1597852800000.0,11726.38,11800.0,11639.81,11649.84,12199.443878,2020-08-19 16:00:00
6581,1597867200000.0,11649.79,11773.57,11561.0,11754.59,9845.852032,2020-08-19 20:00:00
6582,1597881600000.0,11754.38,11825.78,11690.75,11699.79,7043.676082,2020-08-20 00:00:00
6583,1597896000000.0,11699.79,11792.62,11668.0,11703.88,6443.509143,2020-08-20 04:00:00
6584,1597910400000.0,11703.88,11817.13,11685.0,11817.13,7932.712412,2020-08-20 08:00:00
6585,1597924800000.0,11817.14,11888.0,11738.81,11854.35,9935.038177,2020-08-20 12:00:00
6586,1597939200000.0,11854.34,11880.01,11814.34,11843.09,8686.980306,2020-08-20 16:00:00
6587,1597953600000.0,11843.09,11880.0,11804.67,11853.55,6043.338231,2020-08-20 20:00:00
6588,1597968000000.0,11853.54,11878.0,11778.44,11866.58,9417.483394,2020-08-21 00:00:00
6589,1597982400000.0,11866.58,11870.0,11805.55,11838.07,7522.839791,2020-08-21 04:00:00
6590,1597996800000.0,11838.08,11838.19,11688.04,11715.61,10687.052019,2020-08-21 08:00:00
6591,1598011200000.0,11715.6,11774.92,11626.0,11720.0,11776.1458,2020-08-21 12:00:00
6592,1598025600000.0,11720.01,11767.5,11605.42,11670.83,12747.546319,2020-08-21 16:00:00
6593,1598040000000.0,11670.89,11710.79,11485.81,11531.34,12297.238819,2020-08-21 20:00:00
6594,1598054400000.0,11531.23,11543.15,11376.81,11474.02,10776.68415,2020-08-22 00:00:00
6595,1598068800000.0,11474.02,11589.56,11411.87,11579.61,7291.581327,2020-08-22 04:00:00
6596,1598083200000.0,11579.6,11640.0,11544.0,11560.99,7384.698176,2020-08-22 08:00:00
6597,1598097600000.0,11561.0,11642.81,11560.59,11583.1,6663.576369,2020-08-22 12:00:00
6598,1598112000000.0,11583.1,11618.4,11553.77,11590.26,5770.393819,2020-08-22 16:00:00
6599,1598126400000.0,11590.26,11686.0,11570.27,11662.96,5791.767805,2020-08-22 20:00:00
6600,1598140800000.0,11663.51,11688.81,11584.6,11599.18,6265.011745,2020-08-23 00:00:00
6601,1598155200000.0,11599.18,11623.5,11555.26,11616.46,4536.502166,2020-08-23 04:00:00
6602,1598169600000.0,11616.46,11619.88,11514.13,11526.53,6247.663912,2020-08-23 08:00:00
6603,1598184000000.0,11526.54,11669.89,11521.43,11653.25,7249.660682,2020-08-23 12:00:00
6604,1598198400000.0,11653.26,11693.72,11619.61,11684.97,7944.752814,2020-08-23 16:00:00
6605,1598212800000.0,11684.98,11718.07,11638.58,11648.13,5656.413371,2020-08-23 20:00:00
6606,1598227200000.0,11648.12,11689.0,11585.09,11684.4,7981.569281,2020-08-24 00:00:00
6607,1598241600000.0,11684.4,11775.0,11641.1,11758.58,8156.234253,2020-08-24 04:00:00
6608,1598256000000.0,11758.57,11824.9,11758.57,11793.05,9331.969937,2020-08-24 08:00:00
6609,1598270400000.0,11793.04,11820.0,11726.42,11764.03,8648.137789,2020-08-24 12:00:00
6610,1598284800000.0,11764.04,11786.51,11699.04,11748.39,6893.563554,2020-08-24 16:00:00
6611,1598299200000.0,11748.38,11790.0,11705.45,11748.2,5200.917053,2020-08-24 20:00:00
6612,1598313600000.0,11748.19,11767.85,11656.54,11669.58,6745.851098,2020-08-25 00:00:00
6613,1598328000000.0,11669.57,11699.98,11550.0,11586.41,8361.548072,2020-08-25 04:00:00
6614,1598342400000.0,11586.41,11659.15,11510.57,11614.44,8463.582041,2020-08-25 08:00:00
6615,1598356800000.0,11614.44,11614.44,11328.03,11419.41,19019.612251,2020-08-25 12:00:00
6616,1598371200000.0,11419.42,11443.14,11117.64,11294.0,18855.746714,2020-08-25 16:00:00
6617,1598385600000.0,11294.0,11388.0,11221.03,11318.42,8144.583096,2020-08-25 20:00:00
6618,1598400000000.0,11318.42,11400.0,11250.0,11365.23,7380.357199,2020-08-26 00:00:00
6619,1598414400000.0,11365.24,11395.0,11296.14,11348.06,7338.421079,2020-08-26 04:00:00
6620,1598428800000.0,11348.05,11445.02,11327.09,11378.58,9756.743593,2020-08-26 08:00:00
6621,1598443200000.0,11378.59,11500.0,11244.0,11475.92,14650.086235,2020-08-26 12:00:00
6622,1598457600000.0,11475.92,11539.32,11428.93,11460.05,9030.224472,2020-08-26 16:00:00
6623,1598472000000.0,11460.04,11507.16,11432.33,11461.43,5842.398653,2020-08-26 20:00:00
6624,1598486400000.0,11461.42,11480.59,11359.14,11384.6,6942.994608,2020-08-27 00:00:00
6625,1598500800000.0,11384.6,11414.7,11332.48,11406.17,6789.49539,2020-08-27 04:00:00
6626,1598515200000.0,11406.17,11444.96,11301.0,11310.01,9705.170985,2020-08-27 08:00:00
6627,1598529600000.0,11310.01,11592.2,11256.06,11323.22,20129.649788,2020-08-27 12:00:00
6628,1598544000000.0,11323.21,11366.49,11125.0,11244.09,13940.233739,2020-08-27 16:00:00
6629,1598558400000.0,11244.09,11341.71,11223.94,11330.38,5738.491873,2020-08-27 20:00:00
6630,1598572800000.0,11330.38,11398.93,11276.89,11380.08,6409.799446,2020-08-28 00:00:00
6631,1598587200000.0,11380.09,11444.96,11360.92,11379.63,7211.157415,2020-08-28 04:00:00
6632,1598601600000.0,11379.63,11474.4,11354.63,11471.99,9393.399597,2020-08-28 08:00:00
6633,1598616000000.0,11471.99,11534.06,11396.71,11529.63,11011.915896,2020-08-28 12:00:00
6634,1598630400000.0,11529.3,11542.65,11462.45,11498.13,7354.035494,2020-08-28 16:00:00
6635,1598644800000.0,11498.0,11535.72,11457.23,11526.91,4573.600517,2020-08-28 20:00:00
6636,1598659200000.0,11526.9,11540.07,11462.51,11501.61,4257.774179,2020-08-29 00:00:00
6637,1598673600000.0,11501.61,11580.02,11479.41,11558.28,5571.332767,2020-08-29 04:00:00
6638,1598688000000.0,11558.28,11569.72,11417.04,11447.38,6311.202029,2020-08-29 08:00:00
6639,1598702400000.0,11447.38,11516.0,11433.69,11500.99,6167.428095,2020-08-29 12:00:00
6640,1598716800000.0,11500.98,11549.0,11475.81,11522.11,6626.590657,2020-08-29 16:00:00
6641,1598731200000.0,11522.12,11534.98,11458.09,11465.84,4039.471473,2020-08-29 20:00:00
6642,1598745600000.0,11465.84,11650.0,11458.0,11612.72,8383.347728,2020-08-30 00:00:00
6643,1598760000000.0,11612.61,11626.53,11565.01,11592.91,5757.664978,2020-08-30 04:00:00
6644,1598774400000.0,11592.9,11613.05,11548.78,11603.09,5764.25177,2020-08-30 08:00:00
6645,1598788800000.0,11603.09,11665.11,11557.69,11616.2,9147.386676,2020-08-30 12:00:00
6646,1598803200000.0,11616.21,11685.0,11580.0,11642.59,7004.687348,2020-08-30 16:00:00
6647,1598817600000.0,11642.59,11719.0,11588.55,11711.16,7120.540554,2020-08-30 20:00:00
6648,1598832000000.0,11711.17,11726.89,11667.85,11679.09,5931.029072,2020-08-31 00:00:00
6649,1598846400000.0,11679.08,11705.99,11594.06,11618.65,7383.595721,2020-08-31 04:00:00
6650,1598860800000.0,11618.64,11710.0,11570.0,11680.58,10972.58196,2020-08-31 08:00:00
6651,1598875200000.0,11680.72,11800.77,11661.11,11742.16,15217.431874,2020-08-31 12:00:00
6652,1598889600000.0,11742.15,11751.36,11690.0,11725.0,8288.688232,2020-08-31 16:00:00
6653,1598904000000.0,11725.0,11731.49,11614.9,11649.51,7560.290885,2020-08-31 20:00:00
6654,1598918400000.0,11649.51,11703.0,11515.0,11691.49,9489.107295,2020-09-01 00:00:00
6655,1598932800000.0,11691.43,11940.0,11672.17,11923.74,15155.723105,2020-09-01 04:00:00
6656,1598947200000.0,11923.74,11950.0,11834.01,11868.99,14340.237181,2020-09-01 08:00:00
6657,1598961600000.0,11868.98,12044.67,11797.26,12039.33,16262.584085,2020-09-01 12:00:00
6658,1598976000000.0,12039.33,12050.85,11947.19,11957.41,11870.852056,2020-09-01 16:00:00
6659,1598990400000.0,11957.41,12050.0,11851.0,11921.97,11029.689946,2020-09-01 20:00:00
6660,1599004800000.0,11921.97,11954.57,11825.0,11835.01,10308.76245,2020-09-02 00:00:00
6661,1599019200000.0,11835.02,11900.0,11718.16,11722.84,12093.280827,2020-09-02 04:00:00
6662,1599033600000.0,11723.59,11747.99,11160.1,11406.02,26260.484395,2020-09-02 08:00:00
6663,1599048000000.0,11406.01,11470.65,11193.79,11329.67,19386.777298,2020-09-02 12:00:00
6664,1599062400000.0,11329.66,11400.0,11234.65,11389.21,11903.731704,2020-09-02 16:00:00
6665,1599076800000.0,11389.21,11439.0,11302.0,11388.54,7268.808928,2020-09-02 20:00:00
6666,1599091200000.0,11388.54,11446.13,11331.49,11350.56,8497.638063,2020-09-03 00:00:00
6667,1599105600000.0,11350.57,11422.0,11237.0,11400.84,12777.823233,2020-09-03 04:00:00
6668,1599120000000.0,11400.44,11462.6,11180.97,11208.02,13621.692098,2020-09-03 08:00:00
6669,1599134400000.0,11208.01,11249.97,10460.0,10670.28,44598.379395,2020-09-03 12:00:00
6670,1599148800000.0,10670.28,10769.52,10550.0,10682.69,19223.142948,2020-09-03 16:00:00
6671,1599163200000.0,10682.69,10794.62,9960.8,10140.85,23231.430278,2020-09-03 20:00:00
6672,1599177600000.0,10138.29,10351.06,10068.0,10265.42,15830.747615,2020-09-04 00:00:00
6673,1599192000000.0,10265.41,10338.98,10093.1,10295.59,12036.686932,2020-09-04 04:00:00
6674,1599206400000.0,10295.59,10528.97,10292.48,10422.17,16783.923861,2020-09-04 08:00:00
6675,1599220800000.0,10422.52,10497.84,9875.5,10424.67,24493.8821,2020-09-04 12:00:00
6676,1599235200000.0,10424.67,10598.0,10303.56,10570.13,15613.199578,2020-09-04 16:00:00
6677,1599249600000.0,10570.13,10627.05,10430.2,10446.25,7975.159027,2020-09-04 20:00:00
6678,1599264000000.0,10446.25,10565.68,10383.96,10408.46,7815.254389,2020-09-05 00:00:00
6679,1599278400000.0,10408.46,10500.44,10362.2,10406.77,8432.942436,2020-09-05 04:00:00
6680,1599292800000.0,10406.77,10406.77,10123.0,10225.66,15068.014871,2020-09-05 08:00:00
6681,1599307200000.0,10225.65,10347.87,9975.0,10273.89,20193.422993,2020-09-05 12:00:00
6682,1599321600000.0,10274.13,10298.99,9825.0,9956.66,26904.883238,2020-09-05 16:00:00
6683,1599336000000.0,9956.66,10200.0,9878.58,10166.69,11587.087641,2020-09-05 20:00:00
6684,1599350400000.0,10166.69,10245.75,10052.92,10163.72,8575.147064,2020-09-06 00:00:00
6685,1599364800000.0,10163.71,10250.0,9994.86,10230.37,11083.905812,2020-09-06 04:00:00
6686,1599379200000.0,10230.36,10285.0,10165.29,10266.32,10837.319384,2020-09-06 08:00:00
6687,1599393600000.0,10266.32,10300.0,10120.19,10173.37,10696.45027,2020-09-06 12:00:00
6688,1599408000000.0,10173.44,10280.0,10141.28,10258.3,6530.064548,2020-09-06 16:00:00
6689,1599422400000.0,10258.3,10347.14,10180.17,10256.2,8645.901737,2020-09-06 20:00:00
6690,1599436800000.0,10255.89,10312.0,10180.0,10204.1,5587.392185,2020-09-07 00:00:00
6691,1599451200000.0,10203.89,10240.82,10052.38,10113.56,9315.794226,2020-09-07 04:00:00
6692,1599465600000.0,10113.81,10184.53,9995.08,10026.46,11592.647986,2020-09-07 08:00:00
6693,1599480000000.0,10026.47,10166.66,9875.0,10144.01,18787.872843,2020-09-07 12:00:00
6694,1599494400000.0,10144.0,10232.0,10124.0,10148.47,8456.594345,2020-09-07 16:00:00
6695,1599508800000.0,10148.48,10410.75,10086.28,10373.44,8879.929091,2020-09-07 20:00:00
6696,1599523200000.0,10373.45,10438.0,10295.57,10302.81,7281.236852,2020-09-08 00:00:00
6697,1599537600000.0,10302.82,10318.97,10220.0,10264.5,8481.166459,2020-09-08 04:00:00
6698,1599552000000.0,10264.29,10333.4,9930.0,9982.99,16847.818438,2020-09-08 08:00:00
6699,1599566400000.0,9981.74,10153.96,9920.32,10098.58,17072.140296,2020-09-08 12:00:00
6700,1599580800000.0,10098.58,10168.81,9935.0,9991.21,10393.490531,2020-09-08 16:00:00
6701,1599595200000.0,9991.21,10218.0,9850.0,10126.65,13416.025842,2020-09-08 20:00:00
6702,1599609600000.0,10126.66,10149.25,9981.01,10026.68,6655.306375,2020-09-09 00:00:00
6703,1599624000000.0,10026.69,10197.57,10002.66,10190.0,7030.107648,2020-09-09 04:00:00
6704,1599638400000.0,10190.0,10274.59,10140.22,10221.37,8985.10967,2020-09-09 08:00:00
6705,1599652800000.0,10221.47,10280.62,10165.99,10246.11,10179.588031,2020-09-09 12:00:00
6706,1599667200000.0,10246.11,10343.0,10200.0,10276.77,10210.602762,2020-09-09 16:00:00
6707,1599681600000.0,10276.46,10298.1,10169.91,10219.2,6286.39929,2020-09-09 20:00:00
6708,1599696000000.0,10219.29,10414.08,10070.83,10371.23,10106.157273,2020-09-10 00:00:00
6709,1599710400000.0,10371.23,10418.0,10251.0,10275.29,8685.976702,2020-09-10 04:00:00
6710,1599724800000.0,10275.22,10321.2,10230.31,10292.62,7807.789855,2020-09-10 08:00:00
6711,1599739200000.0,10292.61,10483.35,10283.16,10414.16,15245.671612,2020-09-10 12:00:00
6712,1599753600000.0,10414.15,10442.0,10250.02,10270.01,10399.118322,2020-09-10 16:00:00
6713,1599768000000.0,10270.09,10355.37,10262.43,10336.87,6009.039986,2020-09-10 20:00:00
6714,1599782400000.0,10336.86,10380.34,10209.75,10220.76,7667.499589,2020-09-11 00:00:00
6715,1599796800000.0,10220.77,10291.94,10200.0,10260.75,6951.771571,2020-09-11 04:00:00
6716,1599811200000.0,10260.76,10333.91,10250.0,10252.6,8891.263122,2020-09-11 08:00:00
6717,1599825600000.0,10252.6,10331.79,10250.55,10318.76,8358.6651,2020-09-11 12:00:00
6718,1599840000000.0,10318.77,10345.31,10267.67,10323.2,6160.608282,2020-09-11 16:00:00
6719,1599854400000.0,10323.2,10397.6,10305.39,10387.89,5800.446803,2020-09-11 20:00:00
6720,1599868800000.0,10387.89,10397.86,10322.03,10342.33,4642.697199,2020-09-12 00:00:00
6721,1599883200000.0,10342.33,10370.0,10306.34,10343.98,4576.097143,2020-09-12 04:00:00
6722,1599897600000.0,10343.97,10359.48,10320.18,10341.59,5513.16958,2020-09-12 08:00:00
6723,1599912000000.0,10341.58,10380.0,10269.25,10359.99,7607.533871,2020-09-12 12:00:00
6724,1599926400000.0,10360.0,10477.97,10348.89,10461.39,8117.251809,2020-09-12 16:00:00
6725,1599940800000.0,10461.24,10473.33,10408.0,10440.92,4922.403494,2020-09-12 20:00:00
6726,1599955200000.0,10440.67,10559.12,10400.04,10556.26,6546.993296,2020-09-13 00:00:00
6727,1599969600000.0,10556.4,10580.11,10520.0,10542.27,5503.788376,2020-09-13 04:00:00
6728,1599984000000.0,10542.27,10560.0,10303.28,10324.89,10465.586113,2020-09-13 08:00:00
6729,1599998400000.0,10324.88,10352.21,10258.0,10280.14,8650.354188,2020-09-13 12:00:00
6730,1600012800000.0,10280.15,10323.67,10200.0,10309.05,8489.098921,2020-09-13 16:00:00
6731,1600027200000.0,10309.05,10332.84,10284.74,10332.83,4181.788971,2020-09-13 20:00:00
6732,1600041600000.0,10332.84,10371.03,10240.34,10348.14,6172.104393,2020-09-14 00:00:00
6733,1600056000000.0,10348.14,10404.0,10316.18,10399.32,7110.434622,2020-09-14 04:00:00
6734,1600070400000.0,10399.31,10479.0,10212.34,10469.82,13522.167137,2020-09-14 08:00:00
6735,1600084800000.0,10469.92,10706.91,10450.31,10698.03,22482.780538,2020-09-14 12:00:00
6736,1600099200000.0,10698.03,10750.0,10640.0,10665.0,10863.22929,2020-09-14 16:00:00
6737,1600113600000.0,10665.0,10747.36,10618.82,10671.77,6908.575381,2020-09-14 20:00:00
6738,1600128000000.0,10671.77,10839.0,10650.0,10755.13,9508.012817,2020-09-15 00:00:00
6739,1600142400000.0,10755.12,10784.23,10688.94,10741.37,6840.793185,2020-09-15 04:00:00
6740,1600156800000.0,10741.37,10882.0,10606.48,10821.15,13021.686816,2020-09-15 08:00:00
6741,1600171200000.0,10821.15,10930.04,10736.63,10784.46,15792.393866,2020-09-15 12:00:00
6742,1600185600000.0,10785.23,10827.61,10700.0,10783.36,8235.09588,2020-09-15 16:00:00
